time_s,ax_g,ay_g,az_g,gx_dps,gy_dps,gz_dps,roll_deg,pitch_deg,yaw_deg
8.440,0.095837,-1.000422,-0.001467,0.05,0.09,0.06,-90.33,-3.46,-0.26
8.450,0.085569,-0.969617,-0.001467,-0.15,-0.06,0.07,-90.32,-3.52,-0.26
8.460,0.072856,-0.982819,0.001956,0.07,-0.28,-0.47,-90.30,-3.56,-0.27
8.470,0.090458,-1.012157,-0.005379,-0.07,0.49,-0.27,-90.30,-3.61,-0.27
8.480,0.075790,-0.992110,-0.008312,-0.05,-0.06,0.31,-90.31,-3.64,-0.27
8.490,0.062587,-0.999933,-0.011735,-0.02,-0.32,0.30,-90.33,-3.64,-0.26
8.500,0.040584,-1.022425,-0.000978,0.13,-0.18,-0.38,-90.31,-3.59,-0.27
8.510,0.067966,-1.009712,-0.013691,-0.16,0.52,-0.57,-90.33,-3.60,-0.27
8.520,0.057209,-0.986242,-0.013202,0.10,0.17,0.26,-90.35,-3.58,-0.27
8.530,0.032272,-1.005312,-0.009290,0.14,-0.46,0.45,-90.36,-3.52,-0.27
8.540,0.028849,-0.989176,-0.000489,0.10,-0.08,-0.05,-90.34,-3.45,-0.27
8.550,0.027382,-0.996510,0.002934,0.08,0.33,-0.31,-90.32,-3.37,-0.27
8.560,0.017114,-0.999933,0.000978,0.00,-0.04,-0.01,-90.31,-3.27,-0.27
8.570,0.016625,-1.001889,0.001956,-0.01,-0.17,0.32,-90.29,-3.18,-0.27
8.580,-0.013691,-0.952014,0.000489,-0.14,-0.18,0.10,-90.28,-3.02,-0.27
8.590,-0.010268,-1.024870,-0.000978,-0.21,0.22,-0.64,-90.27,-2.88,-0.27
8.600,-0.123219,-0.988198,-0.014669,-0.11,0.17,0.06,-90.29,-2.48,-0.27
8.610,-0.020048,-1.007756,-0.010757,-0.02,-0.24,0.44,-90.31,-2.33,-0.27
8.620,-0.041073,-0.969128,-0.011246,-0.17,0.14,-0.67,-90.32,-2.14,-0.28
8.630,-0.017603,-0.991132,-0.016136,0.05,0.30,-0.30,-90.35,-2.01,-0.28
8.640,-0.028360,-0.888449,-0.009290,0.20,-0.18,0.53,-90.36,-1.86,-0.27
8.650,-0.056720,-0.991132,0.002934,0.15,-0.22,0.17,-90.33,-1.66,-0.27
8.660,-0.066010,-0.995532,-0.000978,0.10,0.13,-0.47,-90.32,-1.44,-0.28
8.670,-0.051341,-0.996999,-0.006357,0.05,0.19,-0.23,-90.32,-1.26,-0.28
8.680,-0.058676,-0.994065,0.006846,0.01,-0.12,0.30,-90.29,-1.08,-0.28
8.690,-0.076279,-1.004823,0.003423,-0.05,-0.08,0.29,-90.27,-0.86,-0.27
8.700,-0.088014,-0.970595,0.000978,-0.30,-0.00,-0.09,-90.26,-0.62,-0.27
8.710,-0.090947,-1.010690,-0.005868,-0.04,-0.04,-0.69,-90.27,-0.39,-0.28
8.720,-0.068455,-1.000911,-0.015647,-0.10,0.23,-0.06,-90.29,-0.21,-0.28
8.730,-0.086547,-0.986731,-0.009779,0.00,-0.04,0.50,-90.30,-0.01,-0.28
8.740,-0.108061,-1.006290,-0.008801,0.02,-0.20,0.20,-90.31,0.24,-0.27
8.750,-0.105127,-0.994554,-0.012713,0.05,0.09,-0.34,-90.33,0.47,-0.28
8.760,-0.098282,-1.001400,-0.012224,0.12,0.10,-0.15,-90.34,0.68,-0.28
8.770,-0.108061,-1.009223,-0.005379,0.19,-0.11,0.03,-90.34,0.89,-0.28
8.780,-0.120774,-0.996021,-0.001467,0.09,-0.06,-0.71,-90.33,1.13,-0.29
8.790,-0.087525,-0.965705,-0.006357,0.11,0.22,-0.37,-90.33,1.30,-0.29
8.800,-0.092903,-1.005801,-0.001467,0.12,0.10,0.63,-90.32,1.46,-0.28
8.810,-0.127131,-0.994065,0.001467,0.09,-0.25,0.16,-90.30,1.69,-0.28
8.820,-0.118329,-1.000911,0.007823,-0.04,0.06,-0.43,-90.27,1.89,-0.29
8.830,-0.099260,-0.996021,-0.000978,-0.16,0.24,-0.25,-90.26,2.05,-0.29
8.840,-0.106105,-0.994065,-0.004401,-0.14,-0.04,0.17,-90.27,2.21,-0.29
8.850,-0.112462,-1.001400,-0.005868,-0.09,-0.24,0.05,-90.27,2.37,-0.29
8.860,-0.112462,-0.994554,-0.001467,-0.11,0.07,-0.29,-90.26,2.54,-0.29
8.870,-0.083124,-0.968639,-0.012224,-0.12,0.02,0.39,-90.28,2.63,-0.28
8.880,-0.100727,-1.037583,-0.015158,0.03,-0.07,0.77,-90.30,2.75,-0.28
8.890,-0.119307,-0.980863,-0.003912,-0.03,0.01,-0.19,-90.30,2.91,-0.28
8.900,-0.103661,-1.005801,-0.012224,-0.04,0.04,-0.71,-90.32,3.03,-0.29
8.910,-0.076767,-0.992599,-0.008312,0.01,0.03,0.06,-90.32,3.09,-0.29
8.920,-0.077256,-0.995043,-0.007823,0.06,-0.01,0.41,-90.33,3.14,-0.28
8.930,-0.097793,-1.001889,-0.000978,0.03,-0.08,-0.04,-90.32,3.24,-0.28
8.940,-0.077256,-1.004334,-0.008312,0.22,-0.18,-0.07,-90.32,3.28,-0.28
8.950,-0.064543,-0.941746,0.004401,-0.11,0.50,0.25,-90.30,3.32,-0.28
8.960,-0.086058,-1.015580,-0.000489,-0.09,-0.11,-0.21,-90.29,3.38,-0.28
8.970,-0.054275,-0.994554,-0.002934,-0.09,-0.22,-0.27,-90.28,3.36,-0.28
8.980,-0.042051,-0.992599,-0.005868,-0.08,0.34,0.06,-90.29,3.33,-0.28
8.990,-0.054275,-1.004823,-0.010268,-0.02,0.04,0.10,-90.30,3.32,-0.28
9.000,-0.044496,-0.996021,-0.002934,-0.07,-0.23,-0.08,-90.30,3.29,-0.28
9.010,-0.032761,-0.997977,-0.007823,-0.05,0.12,-0.22,-90.30,3.23,-0.29
9.020,-0.030805,-1.007267,-0.012713,-0.04,0.19,-0.25,-90.32,3.17,-0.29
9.030,0.000489,-0.932456,-0.008312,-0.06,-0.22,0.39,-90.33,3.04,-0.28
9.040,-0.008801,-1.046385,-0.004401,0.05,-0.02,0.63,-90.32,2.94,-0.28
9.050,-0.022492,-0.975485,0.002934,0.00,0.12,-0.48,-90.30,2.88,-0.28
9.060,0.010268,-1.027804,-0.009779,-0.16,-0.05,-0.37,-90.31,2.74,-0.29
9.070,0.029338,-0.935390,-0.002934,0.00,0.17,0.62,-90.31,2.56,-0.28
9.080,-0.002934,-1.013624,0.000000,0.02,-0.06,0.06,-90.30,2.46,-0.28
9.090,0.018092,-0.995532,0.000978,-0.12,-0.08,-0.53,-90.28,2.32,-0.29
9.100,0.043518,-0.997488,-0.009290,-0.11,0.17,-0.09,-90.29,2.13,-0.29
9.110,0.044007,-0.998466,-0.015647,-0.02,0.03,0.26,-90.32,1.95,-0.28
9.120,0.041073,-0.996999,-0.005868,0.05,-0.21,0.04,-90.32,1.77,-0.28
9.130,0.051341,-1.000911,-0.003423,-0.01,0.21,-0.38,-90.31,1.58,-0.29
9.140,0.063565,-0.969128,-0.004401,0.05,-0.17,-0.12,-90.31,1.37,-0.29
9.150,0.089970,-1.004334,-0.005379,0.02,-0.07,0.59,-90.31,1.11,-0.28
9.160,0.058676,-0.992110,0.003912,0.02,0.26,0.27,-90.29,0.93,-0.28
9.170,0.057698,-0.992110,-0.000978,-0.07,-0.05,-0.60,-90.28,0.76,-0.29
9.180,0.095837,-1.001400,-0.000978,-0.09,-0.03,-0.26,-90.27,0.51,-0.29
9.190,0.099260,-1.014113,-0.013691,-0.08,-0.23,0.57,-90.29,0.27,-0.28
9.200,0.095348,-0.998955,-0.001956,-0.02,0.30,0.61,-90.29,0.04,-0.28
9.210,0.069433,-0.986242,0.000489,-0.07,0.13,-0.43,-90.27,-0.12,-0.28
9.220,0.110017,-1.008734,-0.012713,-0.12,-0.20,-0.56,-90.29,-0.37,-0.29
9.230,0.125175,-0.992110,-0.012224,0.03,0.09,0.27,-90.31,-0.64,-0.28
9.240,0.104149,-0.998955,-0.009779,0.09,0.13,0.39,-90.32,-0.85,-0.28
9.250,0.091436,-0.989665,-0.005868,0.04,-0.15,-0.22,-90.32,-1.03,-0.28
9.260,0.116374,-0.999933,-0.004890,0.05,-0.12,-0.34,-90.32,-1.26,-0.29
9.270,0.125664,-0.999444,-0.005868,0.07,0.21,0.15,-90.32,-1.49,-0.28
9.280,0.108550,-0.993087,-0.001467,0.04,0.01,0.18,-90.31,-1.68,-0.28
9.290,0.105616,-0.993576,0.001956,-0.08,-0.23,-0.21,-90.29,-1.86,-0.28
9.300,0.124686,-0.997488,-0.007823,-0.06,0.03,-0.11,-90.30,-2.07,-0.29
9.310,0.120774,-0.998466,-0.003423,-0.05,0.17,0.13,-90.30,-2.26,-0.28
9.320,0.105616,-0.993576,-0.005868,-0.09,-0.02,0.02,-90.30,-2.41,-0.28
9.330,0.110506,-0.996021,-0.006846,-0.07,-0.04,-0.14,-90.30,-2.57,-0.29
9.340,0.118818,-0.998466,-0.009290,-0.02,0.04,-0.01,-90.31,-2.74,-0.29
9.350,0.108061,-0.995532,-0.012224,-0.01,0.02,0.04,-90.33,-2.88,-0.29
9.360,0.103172,-0.998955,-0.007823,0.06,0.01,-0.05,-90.33,-3.00,-0.29
9.370,0.104638,-0.997488,-0.007823,0.07,0.05,-0.03,-90.34,-3.12,-0.29
9.380,0.099260,-0.996510,-0.006846,0.05,0.01,-0.01,-90.34,-3.22,-0.29
9.390,0.095348,-0.996021,-0.001956,0.06,-0.04,0.00,-90.33,-3.31,-0.29
9.400,0.094370,-0.998955,-0.001467,0.02,0.10,0.12,-90.32,-3.39,-0.28
9.410,0.073345,-1.106527,-0.001467,-0.06,-0.28,-0.07,-90.31,-3.41,-0.29
9.420,0.083613,-1.005312,-0.000489,-0.07,0.10,-0.51,-90.30,-3.46,-0.29
9.430,0.085569,-0.997488,-0.010268,-0.06,0.29,-0.05,-90.31,-3.52,-0.29
9.440,0.073345,-0.994554,-0.008801,0.00,-0.28,0.41,-90.32,-3.55,-0.29
9.450,0.063076,-1.000911,-0.006846,0.00,-0.14,0.16,-90.32,-3.55,-0.29
9.460,0.044496,-0.995532,-0.001956,-0.05,-0.10,-0.60,-90.31,-3.51,-0.29
9.470,0.067477,-0.982330,-0.009779,0.05,0.51,-0.34,-90.32,-3.52,-0.29
9.480,0.051341,-1.003845,-0.015158,0.09,-0.12,0.48,-90.34,-3.50,-0.29
9.490,0.031294,-1.003356,-0.006357,0.09,-0.38,0.34,-90.34,-3.44,-0.29
9.500,0.030316,-0.990154,0.000978,0.07,0.16,-0.21,-90.33,-3.37,-0.29
9.510,0.027382,-0.999444,-0.001956,0.02,0.31,-0.23,-90.32,-3.29,-0.29
9.520,0.019559,-0.997977,-0.001467,-0.01,-0.24,0.13,-90.31,-3.21,-0.29
9.530,0.018581,-1.007756,0.000000,-0.02,-0.09,0.34,-90.30,-3.12,-0.29
9.540,-0.017603,-0.952503,-0.000489,-0.22,-0.03,-0.15,-90.29,-2.96,-0.29
9.550,-0.005379,-1.037094,-0.007334,-0.17,0.22,-0.70,-90.29,-2.82,-0.29
9.560,0.004401,-0.981352,-0.014669,-0.07,0.03,0.20,-90.32,-2.72,-0.29
9.570,-0.014180,-1.015091,-0.009779,0.03,-0.19,0.40,-90.33,-2.58,-0.29
9.580,-0.039606,-0.964239,-0.006846,-0.12,0.12,-0.77,-90.33,-2.38,-0.30
9.590,-0.014180,-0.997977,-0.013202,0.04,0.32,-0.26,-90.35,-2.25,-0.30
9.600,-0.031294,-1.007267,-0.004401,0.18,-0.20,0.57,-90.34,-2.09,-0.29
9.610,-0.055253,-0.986731,-0.001467,0.12,-0.24,0.28,-90.33,-1.88,-0.29
9.620,-0.060143,-0.995043,0.000978,0.08,0.18,-0.40,-90.31,-1.67,-0.29
9.630,-0.052808,-0.996999,-0.001467,0.03,0.24,-0.19,-90.31,-1.48,-0.30
9.640,-0.062587,-0.999444,-0.000978,-0.02,-0.18,0.22,-90.30,-1.28,-0.29
9.650,-0.073834,-0.996999,0.002445,-0.02,-0.09,0.27,-90.28,-1.06,-0.29
9.660,-0.080190,-0.980863,0.000000,-0.23,0.10,-0.01,-90.27,-0.83,-0.29
9.670,-0.091925,-1.006778,-0.007823,0.00,-0.11,-0.64,-90.28,-0.59,-0.30
9.680,-0.068455,-1.009712,-0.015647,-0.11,0.20,-0.13,-90.30,-0.41,-0.30
9.690,-0.085569,-0.984286,-0.013202,0.05,-0.04,0.49,-90.32,-0.19,-0.29
9.700,-0.107572,-1.009223,-0.008801,0.05,-0.18,0.19,-90.33,0.06,-0.29
9.710,-0.101705,-0.989665,-0.009290,0.08,0.05,-0.31,-90.33,0.29,-0.30
9.720,-0.093392,-1.004334,-0.010268,0.12,0.15,-0.09,-90.34,0.49,-0.30
9.730,-0.108061,-1.000911,-0.004890,0.14,-0.10,0.13,-90.34,0.72,-0.30
9.740,-0.122241,-1.016069,0.000489,0.01,-0.13,-0.57,-90.32,0.96,-0.30
9.750,-0.098771,-0.959838,-0.004401,0.00,0.27,-0.75,-90.32,1.16,-0.31
9.760,-0.085569,-1.013624,-0.007823,0.04,0.11,0.59,-90.33,1.31,-0.30
9.770,-0.121263,-0.998466,0.001467,0.10,-0.21,0.48,-90.31,1.53,-0.30
9.780,-0.120774,-0.996999,0.006357,-0.01,-0.01,-0.32,-90.28,1.75,-0.30
9.790,-0.106105,-0.997488,-0.000489,-0.10,0.17,-0.47,-90.27,1.92,-0.31
9.800,-0.098282,-0.998955,-0.008801,-0.12,0.04,0.04,-90.28,2.07,-0.31
9.810,-0.108550,-1.001400,-0.005379,-0.06,-0.17,0.26,-90.29,2.23,-0.30
9.820,-0.114418,-0.966194,-0.003912,-0.04,0.01,-0.03,-90.28,2.41,-0.30
9.830,-0.088503,-1.012157,-0.005868,-0.13,0.04,0.55,-90.29,2.52,-0.30
9.840,-0.111973,-1.013135,-0.005868,-0.06,-0.04,0.32,-90.29,2.67,-0.29
9.850,-0.112951,-0.981841,-0.004890,-0.09,-0.03,-0.39,-90.29,2.82,-0.30
9.860,-0.090458,-1.008245,-0.013691,-0.07,0.03,-0.39,-90.31,2.92,-0.30
9.870,-0.078723,-0.994554,-0.010757,-0.01,0.07,0.07,-90.32,2.98,-0.30
9.880,-0.088503,-0.996999,-0.008801,0.03,-0.02,0.16,-90.33,3.07,-0.30
9.890,-0.092903,-1.000422,-0.004890,-0.02,-0.11,-0.18,-90.33,3.15,-0.30
9.900,-0.066499,-1.009223,-0.011735,0.34,-0.05,0.17,-90.34,3.18,-0.30
9.910,-0.074323,-0.949570,0.003912,-0.03,0.49,0.30,-90.32,3.23,-0.30
9.920,-0.090458,-1.015091,0.001956,-0.08,-0.23,-0.37,-90.30,3.31,-0.30
9.930,-0.045963,-0.988687,-0.005868,-0.04,-0.11,-0.28,-90.30,3.28,-0.30
9.940,-0.041073,-0.991132,-0.004890,-0.05,0.27,0.19,-90.30,3.25,-0.30
9.950,-0.059165,-0.998955,-0.003912,-0.02,0.01,0.13,-90.30,3.25,-0.30
9.960,-0.048408,-0.995043,-0.000489,-0.07,-0.20,-0.20,-90.29,3.23,-0.30
9.970,-0.028849,-0.999444,-0.007334,-0.08,0.06,-0.18,-90.29,3.17,-0.30
9.980,-0.031783,-1.004334,-0.010757,-0.05,0.13,-0.23,-90.31,3.12,-0.31
9.990,0.001956,-0.939301,-0.009779,-0.03,-0.19,0.44,-90.32,2.98,-0.30
