time_s,ax_g,ay_g,az_g,gx_dps,gy_dps,gz_dps
24.340,0.020008,-0.009272,-0.983320,0.98,-2.38,48.58
24.360,0.022448,-0.008296,-0.982832,0.98,-1.68,48.51
24.380,0.024400,-0.008784,-0.979416,0.14,-2.80,48.37
24.400,0.021960,-0.008296,-0.984784,1.47,-2.10,48.58
24.420,0.021960,-0.009272,-0.979416,-0.07,-2.17,48.58
24.440,0.022448,-0.009760,-0.974048,-0.35,-2.38,48.58
24.460,0.020008,-0.011224,-0.976488,-0.35,-2.38,48.51
24.480,0.023912,-0.012200,-0.976976,0.00,-2.10,48.30
24.500,0.021472,-0.009760,-0.970144,-1.05,-2.73,48.30
24.520,0.020008,-0.011224,-0.978928,0.42,-0.63,48.44
24.540,0.024400,-0.010248,-0.973072,-0.35,-2.94,48.51
24.560,0.021472,-0.010248,-0.989664,-0.14,-1.47,48.51
24.580,0.021960,-0.009272,-0.996008,2.03,-1.82,48.51
24.600,0.020984,-0.009760,-0.973560,-0.77,-1.61,48.30
24.620,0.020496,-0.006344,-0.982832,-1.05,-1.19,48.37
24.640,0.021960,-0.006832,-0.984784,1.19,-3.29,48.37
24.660,0.019520,-0.008784,-0.980880,0.28,-2.73,48.37
24.680,0.021960,-0.010248,-0.978928,0.07,-1.61,48.30
24.700,0.024400,-0.009272,-0.976000,0.28,-3.15,48.16
24.720,0.020984,-0.007808,-0.967704,1.05,-1.75,48.16
24.740,0.020496,-0.008296,-0.987712,0.63,-0.70,48.02
24.760,0.023424,-0.008784,-0.987712,-0.07,-2.17,47.81
24.780,0.021960,-0.008784,-0.971608,0.56,-2.80,47.81
24.800,0.021472,-0.007808,-0.973072,-0.35,-2.03,47.67
24.820,0.020984,-0.007808,-0.978440,0.14,-2.87,47.67
24.840,0.020496,-0.005856,-0.989664,0.28,-3.22,47.67
24.860,0.020496,-0.009760,-0.970632,-0.56,-1.12,47.39
24.880,0.020984,-0.006832,-0.989664,0.00,-1.54,47.39
24.900,0.020496,-0.005368,-0.986736,1.19,-2.38,47.39
24.920,0.023424,-0.009760,-0.976000,-0.49,-3.15,47.25
24.940,0.019032,-0.006832,-0.983320,0.07,-2.52,47.25
24.960,0.019032,-0.007808,-0.979416,-0.56,-1.47,47.18
24.980,0.023424,-0.003904,-0.985760,-0.07,-2.87,46.97
25.000,0.020984,-0.006832,-0.986248,-0.56,-2.24,46.97
25.020,0.018544,-0.007320,-0.975024,-0.70,-1.40,46.83
25.040,0.019520,-0.005856,-0.973072,0.07,-2.45,46.69
25.060,0.021472,-0.008784,-0.978440,-0.35,-3.01,46.83
25.080,0.021960,-0.006832,-0.977464,0.21,-2.52,46.69
25.100,0.019032,-0.010248,-0.978440,0.21,-2.73,46.62
25.120,0.023912,-0.006344,-0.975024,-0.14,-2.80,46.62
25.140,0.019520,-0.006832,-0.977464,-0.07,-2.59,46.69
25.160,0.024400,-0.007808,-0.989176,0.07,-2.73,46.55
25.180,0.020984,-0.006832,-0.986248,-0.63,-2.17,46.55
25.200,0.020008,-0.007808,-0.976000,-0.28,-2.17,46.55
25.220,0.018544,-0.006344,-0.985272,0.91,-1.89,46.62
25.240,0.022448,-0.005368,-0.983808,0.77,-2.45,46.55
25.260,0.022448,-0.006832,-0.987224,-0.21,-2.17,46.69
25.280,0.022936,-0.007808,-0.974048,0.00,-3.08,46.69
25.300,0.022936,-0.008296,-0.982344,0.42,-3.36,46.69
25.320,0.021960,-0.005856,-0.982344,-0.21,-2.38,46.76
25.340,0.020008,-0.005368,-0.984784,0.63,-2.10,46.90
25.360,0.021472,-0.007320,-0.990640,-0.42,-1.82,46.97
25.380,0.025376,-0.007320,-0.985272,0.28,-3.01,46.97
25.400,0.022448,-0.006832,-0.986736,1.33,-2.24,47.04
25.420,0.020984,-0.004392,-0.976488,-0.42,-2.59,47.25
25.440,0.022936,-0.002928,-0.988200,0.84,-2.94,47.11
25.460,0.020984,-0.007808,-0.991616,-0.21,-2.52,47.25
25.480,0.022936,-0.005368,-0.982832,0.14,-2.87,47.39
25.500,0.019032,-0.005368,-0.992592,1.19,-1.05,47.46
25.520,0.022448,-0.007320,-0.995032,-0.77,-2.10,47.32
25.540,0.020496,-0.006344,-0.979904,0.70,-2.31,47.39
25.560,0.022448,-0.006344,-0.994056,1.40,-2.87,47.46
25.580,0.024400,-0.005856,-0.982832,0.77,-2.94,47.53
25.600,0.022936,-0.003904,-0.980392,1.40,-3.29,47.46
25.620,0.022448,-0.005368,-0.976488,-0.07,-2.38,47.39
25.640,-0.072224,1.543056,-1.020896,5.11,-1.54,84.07
25.660,0.022448,-0.007320,-1.024800,-8.89,-1.05,93.94
25.680,0.025376,-0.004880,-0.959896,0.63,-1.89,94.15
25.700,0.020984,-0.009760,-0.974048,-0.35,-0.98,94.08
25.720,0.023912,-0.008296,-0.990152,0.63,-1.61,94.01
25.740,0.020496,-0.004880,-0.991616,-1.12,-1.89,93.94
25.760,0.021960,-0.004880,-0.994056,-0.77,-1.26,93.73
25.780,0.025376,-0.008784,-0.991128,0.21,-1.75,93.66
25.800,0.022448,-0.007808,-0.990640,-0.63,0.00,93.52
25.820,0.022936,-0.007808,-0.989664,-0.70,-0.91,93.52
25.840,0.023912,-0.004880,-0.989664,-0.42,-2.38,93.24
25.860,0.023912,-0.005368,-0.989176,0.00,-0.98,93.31
25.880,0.027328,-0.009272,-0.991128,-0.98,-2.10,93.10
25.900,0.023424,-0.005856,-1.001376,-0.49,-1.82,93.10
25.920,0.026352,-0.007808,-0.968192,-1.33,-2.24,92.89
25.940,0.027328,-0.008784,-0.986248,-0.98,-1.54,92.82
25.960,0.025864,-0.009272,-0.989664,0.70,-1.19,92.82
25.980,0.029280,-0.007320,-0.976000,-0.35,-2.17,92.68
26.000,0.023424,-0.005856,-0.987224,0.00,-0.70,92.68
26.020,0.023912,-0.009272,-0.996984,-1.33,-1.68,92.47
26.040,0.022936,-0.006832,-0.987224,-0.91,-1.61,92.47
26.060,0.026840,-0.007808,-1.000888,-0.91,-1.96,92.33
26.080,0.022936,-0.008296,-0.979416,0.84,-1.19,92.26
26.100,0.022936,-0.008784,-0.974536,-1.47,-1.40,91.98
26.120,0.027816,-0.007808,-0.976488,-1.26,-1.75,92.05
26.140,0.025376,-0.007808,-0.990640,0.07,-2.03,91.91
26.160,0.025376,-0.012200,-0.993080,-1.33,-1.26,91.70
26.180,0.026840,-0.010736,-0.974536,-0.98,-2.31,91.49
26.200,0.024400,-0.012200,-0.994544,-0.63,-1.96,91.42
26.220,0.026352,-0.008296,-1.004792,-0.07,-2.66,91.42
26.240,0.027816,-0.010248,-1.000400,-0.70,-1.68,91.14
26.260,0.023912,-0.008296,-0.992104,-0.21,-1.19,91.14
26.280,0.024888,-0.011224,-1.001864,-0.84,-1.68,91.00
26.300,0.025376,-0.012688,-0.993568,-2.17,-2.10,90.79
26.320,0.021960,-0.009272,-0.998448,-0.35,-2.45,90.86
26.340,0.025376,-0.010248,-0.977952,-1.12,-1.82,90.72
26.360,0.025864,-0.010248,-1.003328,0.49,-2.03,90.65
26.380,0.026840,-0.006832,-0.974048,0.28,-2.66,90.51
26.400,0.026352,-0.012200,-0.984784,-1.33,-2.31,90.37
26.420,0.023424,-0.011224,-0.990640,-0.42,-2.31,90.23
26.440,0.026840,-0.009760,-0.989664,-0.14,-3.22,90.30
26.460,0.026352,-0.010248,-0.993568,-1.61,-2.17,89.95
26.480,0.026352,-0.005856,-1.013088,-0.84,-1.05,89.95
26.500,0.025864,-0.011224,-0.989176,-0.70,-2.31,90.02
26.520,0.025376,-0.008784,-0.995520,-0.56,-1.40,89.67
26.540,0.023424,-0.010248,-0.982344,-0.77,-1.26,89.60
26.560,0.026840,-0.009760,-0.998936,-0.91,-2.03,89.60
26.580,0.026352,-0.010248,-0.974536,0.49,-2.24,89.46
26.600,0.025376,-0.011712,-0.992592,-0.63,-2.24,89.25
26.620,0.024888,-0.011224,-1.006744,-1.40,-1.75,89.18
26.640,0.024400,-0.012200,-0.989664,0.42,-2.31,88.97
26.660,0.024400,-0.011712,-0.994544,-1.54,-1.89,88.90
26.680,0.026840,-0.010248,-1.004304,0.00,-2.10,88.76
26.700,0.025376,-0.011224,-0.994544,-0.42,-1.96,88.62
26.720,0.025864,-0.010736,-1.000400,-0.07,-2.31,88.62
26.740,0.024400,-0.013176,-0.998448,-0.56,-2.38,88.41
26.760,0.023424,-0.016104,-0.996008,-0.35,-2.59,88.20
26.780,0.022936,-0.013176,-1.004304,-0.35,-1.68,88.41
26.800,0.023424,-0.009760,-0.992592,-0.70,-2.59,88.27
26.820,0.024400,-0.013176,-0.985760,-0.35,-1.75,88.06
26.840,0.026352,-0.013176,-0.982344,-0.42,-2.45,87.99
26.860,0.024888,-0.014640,-0.996984,-1.61,-1.54,87.85
26.880,0.024888,-0.013664,-1.013088,-0.63,-1.19,87.85
26.900,0.022448,-0.013664,-0.992592,-0.63,-2.73,87.85
26.920,0.022936,-0.013176,-0.989176,-0.77,-1.05,87.85
26.940,0.020984,-0.014640,-1.004792,-0.28,-1.96,87.64
26.960,0.020496,-0.012200,-0.987712,-1.33,-2.38,87.57
26.980,0.021960,-0.012200,-1.001864,-0.70,-2.17,87.50
27.000,0.023912,-0.009760,-0.990152,-0.21,-3.08,87.43
27.020,0.022448,-0.012688,-0.983808,-0.14,-2.66,87.43
27.040,0.021472,-0.013664,-0.982344,-1.26,-1.26,87.36
27.060,0.022448,-0.014152,-0.987712,-0.35,-1.33,87.36
27.080,0.023424,-0.014152,-0.881816,-0.28,-1.54,87.43
27.100,0.020496,-0.013664,-0.990640,-0.70,-2.24,87.29
27.120,0.020496,-0.013176,-1.001376,-1.33,-2.24,87.36
27.140,0.021472,-0.010736,-0.877424,1.19,-2.03,87.36
27.160,0.021472,-0.012200,-0.990640,-1.47,-1.54,87.15
27.180,0.020984,-0.009760,-0.995032,0.42,-2.52,87.15
27.200,0.019520,-0.014152,-0.993080,-0.56,-1.89,87.22
27.220,0.022448,-0.012200,-1.000400,-0.56,-2.94,87.08
27.240,0.021472,-0.015616,-0.987712,-0.63,-1.82,87.15
27.260,0.019032,-0.013176,-0.997472,-0.70,0.28,87.15
27.280,0.022448,-0.010248,-0.993568,-1.12,-2.45,87.08
27.300,0.020496,-0.012200,-0.988688,0.42,-1.47,87.15
27.320,0.018056,-0.011712,-0.996008,0.56,-1.89,87.01
27.340,0.020984,-0.014152,-0.980392,-1.68,-2.38,87.08
27.360,0.020008,-0.012200,-0.991616,-0.56,-0.98,87.01
27.380,0.022448,-0.013176,-0.998448,-0.70,-2.94,86.94
27.400,0.018056,-0.012688,-0.983808,-1.05,-1.61,86.87
27.420,0.020008,-0.010248,-1.009184,0.21,-1.26,86.87
27.440,0.018056,-0.010248,-1.009672,-0.63,-1.05,86.94
27.460,0.021472,-0.009760,-0.991128,-0.98,-2.38,86.94
27.480,0.021960,-0.014152,-0.992592,0.07,-2.38,86.87
27.500,0.018056,-0.013664,-0.991128,-0.42,-2.38,86.80
27.520,0.020496,-0.010736,-0.998936,0.35,-2.45,86.80
27.540,0.018056,-0.013176,-0.984784,0.28,-1.05,86.73
27.560,0.019032,-0.010736,-0.995520,-1.12,-2.03,86.66
27.580,0.021960,-0.010248,-1.002840,-0.28,-3.15,86.45
27.600,0.020496,-0.012688,-0.982344,-0.28,-3.08,86.45
27.620,0.018056,-0.009760,-0.996008,-0.49,-2.87,86.38
27.640,0.019520,-0.010736,-1.000888,-0.49,-1.54,86.17
27.660,0.017568,-0.009760,-0.990640,-0.98,-2.17,86.17
27.680,0.018544,-0.010736,-1.007232,-0.42,-2.31,86.03
27.700,0.017568,-0.008296,-1.004304,0.77,-1.33,86.03
27.720,0.019032,-0.008784,-0.995520,-0.91,-0.98,85.96
27.740,0.020008,-0.010736,-1.005280,-1.75,-2.87,85.96
27.760,0.020496,-0.009272,-0.998936,-0.91,-1.82,85.75
27.780,0.017080,-0.008296,-1.003328,-0.56,-1.47,85.61
27.800,0.020008,-0.008784,-0.976000,-1.05,-2.38,85.40
27.820,0.019032,-0.010248,-0.996008,-0.07,-1.82,85.33
27.840,0.020008,-0.010736,-1.005280,-1.12,-3.01,85.26
27.860,0.020008,-0.010736,-0.988200,0.14,-2.17,85.12
27.880,-0.568032,-0.046360,-1.038464,1.61,-6.02,77.35
27.900,-0.163968,0.019032,-0.991616,0.91,-3.22,73.92
27.920,0.025864,-0.008296,-1.023824,-1.75,-2.10,73.99
27.940,0.022448,-0.011712,-1.001864,-0.84,-1.05,73.78
27.960,0.020008,-0.012200,-0.990152,-0.14,-1.75,73.71
27.980,0.020496,-0.010248,-1.000400,-0.77,-0.98,73.50
28.000,0.021960,-0.010248,-0.979904,-0.42,-1.54,73.43
28.020,0.021472,-0.010248,-0.997960,-0.21,-1.82,73.43
28.040,0.019032,-0.009272,-0.999424,0.00,-1.89,73.29
28.060,0.019520,-0.010248,-0.986736,-0.07,-1.05,73.01
28.080,0.021960,-0.008784,-1.004304,0.42,-3.29,73.01
28.100,0.023424,-0.006344,-1.006256,1.12,-4.20,72.87
28.120,0.022448,-0.009272,-0.987224,-0.28,-1.54,72.66
28.140,0.019520,-0.007320,-0.991616,-0.56,-1.54,72.66
28.160,0.020008,-0.010736,-0.998448,-0.56,-1.89,72.52
28.180,0.018544,-0.010736,-0.991128,-0.28,-1.54,72.45
28.200,0.020008,-0.009272,-1.004304,0.07,-0.91,72.38
28.220,0.020008,-0.010248,-0.993568,0.00,-2.10,72.38
28.240,0.018544,-0.009760,-0.995032,-0.42,-1.75,72.17
28.260,0.018544,-0.010736,-0.985760,-1.40,-2.17,72.17
28.280,0.019520,-0.007320,-1.005280,0.00,-1.68,72.10
28.300,0.020496,-0.008296,-1.001864,-1.61,-2.45,72.03
28.320,0.020496,-0.005856,-0.993080,0.07,-2.38,72.10
28.340,0.019520,-0.009760,-0.992592,17.71,-2.17,71.96
28.360,0.020496,-0.009760,-0.983808,-0.28,-2.03,71.96
28.380,0.023912,-0.009272,-0.998936,0.35,-3.50,72.03
28.400,0.022936,-0.009760,-0.999912,17.43,-2.66,71.96
28.420,0.021960,-0.010248,-0.982832,-0.42,-2.38,71.89
28.440,0.020496,-0.006832,-1.001864,-0.49,-1.89,72.03
28.460,0.019520,-0.005856,-0.971120,-0.14,-1.68,71.89
28.480,0.021472,-0.007320,-0.995032,-0.84,-1.40,71.89
28.500,0.023424,-0.009272,-0.998936,-0.77,-1.96,71.89
28.520,0.021472,-0.007808,-0.986248,0.35,-1.96,71.96
28.540,0.020496,-0.007808,-0.993568,-17.08,-1.89,71.82
28.560,0.020008,-0.008784,-0.986736,0.42,-1.40,71.82
28.580,0.020984,-0.009760,-0.998448,0.42,-1.96,71.82
28.600,0.021960,-0.006344,-0.992592,-0.28,-1.82,71.75
28.620,0.020984,-0.009760,-0.989664,0.07,-1.47,71.61
28.640,0.024400,-0.010248,-0.985760,-0.07,-3.57,71.68
28.660,0.021472,-0.007808,-0.994544,0.28,-1.89,71.68
28.680,0.018544,-0.008296,-0.988200,0.49,-1.19,71.82
28.700,0.023424,-0.009272,-0.997472,0.28,-2.38,71.61
28.720,0.022448,-0.008784,-0.985760,-0.84,-1.82,71.68
28.740,0.020984,-0.008296,-0.990152,-0.07,-1.82,71.75
28.760,0.020984,-0.009760,-0.981368,-0.35,-1.26,71.82
28.780,0.020496,-0.008296,-0.993568,0.42,-2.38,71.82
28.800,0.021472,-0.007808,-0.982344,-0.21,-2.24,71.96
28.820,0.023424,-0.009760,-0.976976,-0.77,-2.87,71.96
28.840,0.025376,-0.009272,-0.991128,-0.35,-3.01,71.89
28.860,0.021472,-0.008784,-0.993080,-0.35,-2.24,71.89
28.880,0.020984,-0.007320,-0.986736,-0.42,-1.68,71.89
28.900,0.018544,-0.005856,-0.995520,0.84,-1.89,71.89
28.920,0.016592,-0.008784,-0.985760,0.21,-0.63,71.82
28.940,0.020008,-0.005856,-0.992104,-0.35,-0.77,71.68
28.960,0.023912,-0.008784,-0.981856,-0.14,-2.31,71.89
28.980,0.019520,-0.009760,-0.990640,-0.49,-2.17,71.82
29.000,0.023424,-0.006832,-0.984296,-0.35,-3.29,71.82
29.020,0.022936,-0.006832,-0.988200,0.07,-1.89,71.82
29.040,0.023912,-0.007808,-0.990152,-1.33,-2.31,71.68
29.060,0.020984,-0.009272,-0.983808,-0.21,-2.24,71.75
29.080,0.024400,-0.008784,-0.999912,-0.28,-1.96,71.61
29.100,0.020496,-0.009272,-0.990152,1.47,-2.17,71.61
29.120,0.023912,-0.009272,-0.985272,-0.77,-2.66,71.47
29.140,0.020984,-0.009272,-0.987712,-0.42,-1.82,71.54
29.160,0.023424,-0.009760,-0.984296,-1.47,-2.59,71.40
29.180,0.025376,-0.004880,-0.995520,0.14,-3.01,71.26
29.200,0.022936,-0.007808,-0.986736,-0.49,-2.10,71.19
29.220,0.023424,-0.007320,-0.982344,-0.35,-2.10,71.12
29.240,0.026352,-0.009760,-0.988688,-0.49,-2.10,71.05
29.260,0.027328,-0.007808,-0.989176,-0.56,-2.31,70.91
29.280,0.023424,-0.007320,-0.994056,-0.07,-2.03,70.91
29.300,0.022936,-0.009760,-0.987712,-0.14,-1.75,70.77
29.320,0.024888,-0.006344,-0.982344,-0.21,-2.03,70.70
29.340,0.021472,-0.006832,-0.982832,0.14,-2.03,70.63
29.360,0.023424,-0.008784,-0.990152,-0.70,-2.24,70.70
29.380,0.026352,-0.011712,-0.986248,0.56,-2.73,70.49
29.400,0.021960,-0.008296,-0.988688,-0.91,-1.96,70.42
29.420,0.023912,-0.007320,-0.982344,0.98,-2.45,70.35
29.440,0.025864,-0.010248,-0.989664,0.14,-1.54,70.42
29.460,0.021960,-0.010248,-0.990640,-0.63,-1.47,70.28
29.480,0.023424,-0.004880,-0.988200,0.49,-1.82,70.28
29.500,0.020496,-0.010736,-0.989176,0.42,-1.68,70.21
29.520,0.020496,-0.007808,-0.990152,0.42,-0.63,70.14
29.540,0.023424,-0.010248,-0.989664,-0.21,-1.89,70.21
29.560,0.023912,-0.006832,-0.985272,0.28,-2.38,70.21
29.580,0.020984,-0.009272,-0.978928,0.49,-1.19,70.14
29.600,0.023912,-0.010736,-0.988688,0.14,-0.98,70.14
29.620,0.022936,-0.008784,-0.993568,0.07,-2.10,70.00
29.640,0.024888,-0.010248,-0.986736,-0.63,-1.26,70.14
29.660,0.024888,-0.003904,-0.981856,0.07,-1.75,69.86
29.680,0.023424,-0.010248,-0.981368,-0.77,-2.03,69.86
29.700,0.025376,-0.008296,-0.989664,-0.77,-2.66,69.79
29.720,0.022448,-0.008296,-0.987712,0.70,-2.38,69.72
29.740,0.024400,-0.007320,-0.983320,1.26,-2.38,69.72
29.760,0.018544,-0.011224,-0.981368,0.07,-0.98,69.51
29.780,0.026352,-0.008784,-0.981368,1.26,-2.87,69.44
29.800,0.024888,-0.010248,-0.981368,0.28,-2.45,69.37
29.820,0.025864,-0.010736,-0.979904,-0.70,-2.38,69.37
29.840,0.025376,-0.010248,-0.985760,0.14,-2.45,69.37
29.860,0.023424,-0.010736,-0.988688,-0.21,-2.17,69.37
29.880,0.026352,-0.012200,-0.981368,-0.28,-2.45,69.16
29.900,0.023424,-0.010248,-0.985760,-0.14,-2.24,69.09
29.920,0.022448,-0.008784,-0.970632,-0.21,-1.68,69.16
29.940,0.022448,-0.009760,-0.980392,0.07,-2.10,69.02
29.960,0.025864,-0.009760,-0.985760,17.78,-2.73,69.09
29.980,0.024888,-0.009272,-0.971120,-0.21,-2.17,68.95
