time_s,ax_g,ay_g,az_g,gx_dps,gy_dps,gz_dps
24.540,0.019520,-0.013176,-0.978440,-0.35,-1.61,85.75
24.560,0.020496,-0.008784,-0.974536,-0.63,-2.17,85.61
24.580,0.021960,-0.008784,-0.976976,-0.07,-1.89,85.54
24.600,0.020984,-0.007808,-0.979904,-0.35,-1.68,85.54
24.620,0.023424,-0.009272,-0.974536,-0.49,-2.10,85.40
24.640,0.022448,-0.008296,-0.977464,-0.42,-2.24,85.33
24.660,0.021960,-0.008784,-0.974048,-0.21,-1.89,85.40
24.680,0.021960,-0.009272,-0.973072,-0.91,-1.89,85.26
24.700,0.020984,-0.009760,-0.982344,-0.56,-2.10,85.19
24.720,0.021960,-0.007320,-0.977952,-0.63,-1.33,85.12
24.740,0.020984,-0.008784,-0.971608,-0.35,-1.89,85.12
24.760,0.020008,-0.009760,-0.974536,-0.42,-1.75,85.19
24.780,0.021472,-0.009272,-0.977952,-0.35,-1.96,85.05
24.800,0.020984,-0.008296,-0.977952,-0.42,-1.54,84.98
24.820,0.023424,-0.007808,-0.975512,-1.19,-1.54,84.91
24.840,0.021472,-0.007320,-0.979904,-0.35,-1.75,84.91
24.860,0.022448,-0.005856,-0.981856,-0.35,-1.96,84.77
24.880,0.020984,-0.009272,-0.976488,-0.84,-1.89,84.70
24.900,0.021960,-0.008784,-0.973560,-0.14,-1.82,84.56
24.920,0.022448,-0.010248,-0.978928,-0.28,-2.24,84.49
24.940,0.020984,-0.011224,-0.979904,-0.56,-1.89,84.56
24.960,0.020984,-0.010248,-0.982832,-0.56,-2.03,84.49
24.980,0.019032,-0.006832,-0.976976,-0.56,-1.54,84.35
25.000,0.020008,-0.008296,-0.982832,-0.28,-1.82,84.35
25.020,0.022448,-0.007320,-0.975024,-0.56,-2.03,84.14
25.040,0.021960,-0.008296,-0.977952,-0.42,-1.82,84.35
25.060,0.022936,-0.009272,-0.984296,-0.42,-1.96,84.21
25.080,0.022936,-0.007808,-0.979416,-0.14,-1.75,84.07
25.100,0.020496,-0.008784,-0.982832,-0.35,-2.03,84.07
25.120,0.021472,-0.009760,-0.970632,-0.77,-2.03,84.07
25.140,0.021960,-0.008296,-0.978928,-0.07,-2.03,83.86
25.160,0.023912,-0.008784,-0.981856,-0.77,-2.17,83.93
25.180,0.023912,-0.010248,-0.978440,-0.63,-2.31,83.86
25.200,0.023424,-0.008296,-0.978928,-0.28,-1.89,83.72
25.220,0.024888,-0.007320,-0.982344,-0.56,-1.96,83.65
25.240,0.022936,-0.008784,-0.978928,-0.42,-2.03,83.72
25.260,0.021960,-0.007320,-0.983320,-0.35,-1.54,83.65
25.280,0.020008,-0.010736,-0.974536,-0.91,-1.54,83.58
25.300,0.022448,-0.009760,-0.976976,-0.49,-1.75,83.58
25.320,0.022448,-0.009760,-0.975512,-0.84,-2.10,83.58
25.340,0.021960,-0.007808,-0.977464,-0.42,-1.61,83.51
25.360,0.021472,-0.010736,-0.979416,-0.42,-1.96,83.37
25.380,0.022936,-0.008784,-0.975512,-0.07,-1.96,83.44
25.400,0.022936,-0.007808,-0.976976,-0.63,-2.24,83.30
25.420,0.022448,-0.009272,-0.978928,-0.07,-2.03,83.23
25.440,0.021472,-0.009272,-0.978440,-0.56,-1.82,83.23
25.460,0.021472,-0.006344,-0.983320,-1.19,-1.05,83.16
25.480,0.023912,-0.008784,-0.975512,-0.63,-1.96,83.02
25.500,0.024400,-0.009272,-0.982344,0.00,-1.89,83.09
25.520,0.023424,-0.008296,-0.977464,-0.56,-1.40,83.09
25.540,0.023912,-0.007320,-0.979416,-0.42,-2.03,83.02
25.560,0.022448,-0.009760,-0.981368,-0.63,-1.96,83.02
25.580,0.022448,-0.007320,-0.977952,-0.14,-2.03,82.88
25.600,0.023424,-0.008784,-0.975024,-0.28,-2.03,82.95
25.620,0.021472,-0.009760,-0.980880,0.21,-1.61,82.88
25.640,0.020984,-0.009272,-0.982832,-0.70,-1.96,82.81
25.660,0.024400,-0.007320,-0.986736,-0.28,-2.45,82.81
25.680,0.023424,-0.006832,-0.979904,-0.35,-1.82,82.74
25.700,0.022936,-0.007808,-0.979904,0.00,-1.96,82.81
25.720,0.024400,-0.007808,-0.976000,-0.21,-2.03,82.67
25.740,0.026352,-0.009760,-0.976000,-0.70,-2.17,82.60
25.760,0.023912,-0.009760,-0.985760,-0.70,-1.75,82.53
25.780,0.024400,-0.009760,-0.980392,-0.42,-2.17,82.53
25.800,0.023912,-0.007320,-0.979904,-0.77,-1.68,82.53
25.820,0.026352,-0.009272,-0.977952,-0.35,-2.17,82.46
25.840,0.023424,-0.005856,-0.976000,-0.42,-1.05,82.39
25.860,0.021472,-0.011712,-0.975024,-0.35,-1.54,82.46
25.880,0.022448,-0.009272,-0.979416,0.00,-2.45,82.39
25.900,0.022936,-0.009760,-0.978928,-0.35,-2.10,82.32
25.920,0.024400,-0.007808,-0.974048,-0.49,-1.54,82.39
25.940,0.025376,-0.009760,-0.984784,0.35,-1.33,82.32
25.960,0.024400,-0.009272,-0.974048,-0.35,-1.75,82.32
25.980,0.022936,-0.009760,-0.976000,-0.91,-1.82,82.18
26.000,0.022936,-0.009760,-0.979904,-1.54,-1.61,82.04
26.020,0.025864,-0.009272,-0.981368,0.28,-2.10,82.11
26.040,0.023912,-0.010248,-0.978440,-0.56,-2.73,82.11
26.060,0.025864,-0.007808,-0.976000,-0.35,-2.10,81.97
26.080,0.025376,-0.009760,-0.976000,-0.42,-2.73,82.04
26.100,0.025864,-0.007808,-0.979416,-0.21,-2.24,81.97
26.120,0.021960,-0.006832,-0.970632,-1.05,-1.68,81.90
26.140,0.021960,-0.009272,-0.971608,-0.98,-1.96,81.76
26.160,0.024888,-0.012688,-0.983808,-0.91,-1.26,81.76
26.180,0.024400,-0.009760,-0.975024,-0.49,-1.75,81.76
26.200,0.025376,-0.008296,-0.974536,-0.35,-2.45,81.62
26.220,0.026352,-0.009272,-0.977952,-1.75,-1.40,81.55
26.240,0.025376,-0.009760,-0.977464,0.21,-2.10,81.62
26.260,0.022448,-0.008784,-0.971120,-0.07,-1.68,81.41
26.280,0.025376,-0.010736,-0.981368,-0.49,-1.68,81.41
26.300,0.024400,-0.009272,-0.974536,-0.70,-2.24,81.20
26.320,0.027328,-0.009272,-0.977952,-0.21,-1.47,81.13
26.340,0.023912,-0.008784,-0.977464,-0.56,-2.52,81.06
26.360,0.023424,-0.012200,-0.986248,-0.91,-2.03,81.06
26.380,0.025376,-0.010736,-0.979904,-0.63,-1.75,81.06
26.400,0.023424,-0.007808,-0.983320,0.70,-2.10,80.85
26.420,0.023424,-0.009272,-0.968680,-0.70,-1.96,80.78
26.440,0.023912,-0.011712,-0.980392,0.49,-2.31,80.78
26.460,0.024400,-0.011712,-0.979416,-0.70,-1.61,80.71
26.480,0.024888,-0.010248,-0.987224,-1.12,-1.75,80.64
26.500,0.025376,-0.009760,-0.990640,0.07,-1.75,80.50
26.520,0.025376,-0.010736,-0.969656,0.35,-2.10,80.57
26.540,0.022936,-0.010736,-0.981368,-0.49,-2.66,80.36
26.560,0.023424,-0.009272,-0.982344,0.00,-2.45,80.29
26.580,0.022448,-0.010736,-0.982344,-0.77,-2.10,80.29
26.600,0.022448,-0.009272,-0.977952,-0.21,-1.75,80.22
26.620,0.022936,-0.009760,-0.986248,-0.35,-2.38,80.15
26.640,0.024400,-0.009272,-0.984784,0.00,-1.89,80.08
26.660,0.021472,-0.011712,-0.973560,-1.12,-1.75,80.08
26.680,0.023912,-0.011712,-0.979416,-0.35,-1.75,79.94
26.700,0.022448,-0.007808,-0.984784,-0.07,-2.03,79.87
26.720,0.021472,-0.012200,-0.979904,-0.63,-1.40,79.80
26.740,0.022448,-0.012200,-0.980392,-0.35,-1.89,79.66
26.760,0.021472,-0.012688,-0.978928,-0.77,-2.17,79.59
26.780,0.019520,-0.011224,-0.982832,-0.49,-2.24,79.52
26.800,0.021472,-0.011224,-0.975512,-0.42,-1.33,79.45
26.820,0.022936,-0.010248,-0.989176,-0.14,-2.52,79.38
26.840,0.024888,-0.010736,-0.978928,-0.42,-1.82,79.24
26.860,0.024888,-0.010248,-0.968680,0.49,-2.03,79.17
26.880,0.024888,-0.010248,-0.974536,-0.14,-1.89,79.03
26.900,0.021960,-0.010736,-0.978928,-0.14,-1.89,79.03
26.920,0.021960,-0.009272,-0.977464,0.07,-1.68,79.03
26.940,0.023424,-0.010248,-0.981368,0.84,-2.10,78.96
26.960,0.023912,-0.009760,-0.978928,-0.49,-2.73,78.89
26.980,0.024888,-0.011712,-0.986736,-1.40,-3.08,78.68
27.000,0.024888,-0.011712,-0.979416,-0.35,-2.45,78.61
27.020,0.023912,-0.015128,-0.975512,0.14,-2.03,78.61
27.040,0.021960,-0.012688,-0.979904,-0.42,-2.10,78.54
27.060,0.022936,-0.013176,-0.979904,-1.19,-2.80,78.61
27.080,0.021960,-0.009760,-0.970632,-0.21,-1.61,78.61
27.100,0.019032,-0.010736,-0.987224,0.56,-0.91,78.40
27.120,0.021960,-0.010736,-0.978440,-0.42,-1.26,78.33
27.140,0.025864,-0.009760,-0.982832,-0.49,-2.38,78.12
27.160,0.020496,-0.012200,-0.976488,0.21,-1.12,78.12
27.180,0.021472,-0.010248,-0.985760,-0.07,-2.73,78.12
27.200,0.020496,-0.011712,-0.985760,-1.05,-1.82,77.91
27.220,0.019520,-0.012200,-0.968192,-1.26,-1.26,77.91
27.240,0.021472,-0.010248,-0.970632,0.56,-2.10,77.84
27.260,0.021472,-0.012200,-0.973560,-0.63,-2.17,77.91
27.280,0.022936,-0.012688,-0.972096,-1.33,-2.52,77.70
27.300,0.020496,-0.011224,-0.976000,-0.42,-2.17,77.63
27.320,0.021472,-0.012688,-0.977464,-1.96,-2.73,77.49
27.340,0.020984,-0.010248,-0.982832,-0.14,-2.59,77.42
27.360,0.023424,-0.010736,-0.991616,-0.28,-1.61,77.49
27.380,0.021472,-0.013664,-0.977952,-0.14,-1.19,77.28
27.400,0.020984,-0.012688,-0.986248,-0.35,-2.38,77.35
27.420,0.020496,-0.010248,-0.974048,-0.35,-1.96,77.35
27.440,0.020008,-0.011224,-0.972584,0.07,-2.31,77.21
27.460,0.021472,-0.012200,-0.977952,-0.70,-1.75,77.35
27.480,0.022448,-0.014640,-0.977952,-0.49,-1.89,77.21
27.500,0.021960,-0.014152,-0.977952,-0.70,-2.24,77.28
27.520,0.020008,-0.009760,-0.981856,-1.82,-2.52,77.21
27.540,0.020008,-0.009760,-0.975024,-0.21,-2.24,77.14
27.560,0.021960,-0.013176,-0.965752,-0.28,-2.03,77.35
27.580,0.017080,-0.010248,-0.975024,-0.63,-1.19,77.35
27.600,0.024400,-0.010248,-0.985760,0.07,-2.59,77.28
27.620,0.019520,-0.007808,-0.971120,0.14,-1.89,77.35
27.640,0.019520,-0.013664,-0.983808,1.54,-2.03,77.28
27.660,0.022448,-0.008784,-0.991128,0.91,-2.59,77.42
27.680,0.022936,-0.008296,-0.984784,-0.49,-1.89,77.42
27.700,0.020496,-0.011224,-0.974048,-0.70,-1.82,77.35
27.720,0.023912,-0.008296,-0.980880,0.63,-1.47,77.35
27.740,0.023912,-0.011224,-0.978928,-0.42,-2.03,77.35
27.760,0.021472,-0.008296,-0.980880,-1.12,-2.10,77.42
27.780,0.021472,-0.009760,-0.978440,-0.70,-1.89,77.28
27.800,0.021960,-0.009760,-0.979416,-0.70,-2.52,77.28
27.820,0.020008,-0.010248,-0.982832,0.07,-1.54,77.35
27.840,0.020984,-0.012688,-0.978440,-0.63,-1.82,77.42
27.860,0.023424,-0.008296,-0.982832,0.14,-1.82,77.21
27.880,0.021472,-0.011224,-0.980880,-1.12,-1.54,77.21
27.900,0.021472,-0.010736,-0.978928,-0.35,-1.89,77.14
27.920,0.020496,-0.006832,-0.989176,1.75,-1.61,77.28
27.940,0.020496,-0.006832,-0.973072,-0.21,-1.96,77.00
27.960,0.021472,-0.008296,-0.979904,-0.28,-1.40,77.14
27.980,0.019520,-0.010248,-0.986736,0.77,-2.17,77.07
28.000,0.020008,-0.010736,-0.975024,-0.49,-1.61,77.07
28.020,0.022448,-0.012688,-0.982832,-0.63,-2.80,76.93
28.040,0.020984,-0.009272,-0.983808,0.49,-2.45,76.86
28.060,0.019032,-0.008296,-0.989176,-0.21,-1.33,76.93
28.080,0.020496,-0.010248,-0.972584,-0.21,-1.47,76.79
28.100,0.020984,-0.012200,-0.978928,-0.63,-1.89,76.65
28.120,0.020008,-0.012688,-0.979416,-1.19,-1.82,76.65
28.140,0.021472,-0.011712,-0.977464,-1.54,-2.10,76.58
28.160,0.022936,-0.009272,-0.974536,-0.28,-2.45,76.51
28.180,0.020496,-0.009272,-0.978440,-0.98,-1.96,76.37
28.200,0.018056,-0.008784,-0.976976,-0.14,-1.33,76.37
28.220,0.017568,-0.009760,-0.983808,17.50,-1.26,76.30
28.240,0.019032,-0.010248,-0.983808,-0.49,-0.84,76.23
28.260,0.021960,-0.008296,-0.992592,0.21,-2.80,76.16
28.280,0.020008,-0.009760,-0.973560,0.07,-1.96,76.09
28.300,0.022936,-0.010736,-0.977464,-0.14,-2.31,76.09
28.320,0.020984,-0.010248,-0.977464,0.07,-2.03,76.02
28.340,0.019032,-0.008784,-0.979416,-0.21,-1.96,75.88
28.360,0.019032,-0.008784,-0.982832,-0.63,-2.10,75.81
28.380,0.020496,-0.008296,-0.984784,-0.07,-1.75,75.74
28.400,0.021472,-0.009760,-0.981368,-1.12,-1.75,75.67
28.420,0.022448,-0.008784,-0.982832,-0.77,-1.68,75.60
28.440,0.020008,-0.007808,-0.971120,0.28,-2.17,75.46
28.460,0.019032,-0.011224,-0.967704,-0.63,-1.19,75.25
28.480,0.020496,-0.009272,-0.975024,-0.28,-1.05,75.18
28.500,0.021472,-0.008784,-0.981368,-0.42,-1.47,75.11
28.520,0.020008,-0.006344,-0.964776,0.07,-2.73,75.04
28.540,0.020984,-0.010736,-0.973560,-0.56,-2.31,74.90
28.560,0.023424,-0.008296,-0.984784,-0.07,-3.36,74.83
28.580,0.020496,-0.009272,-0.972584,0.28,-3.01,74.90
28.600,0.018056,-0.008784,-0.984296,-0.63,-1.19,74.76
28.620,0.019520,-0.009760,-0.973072,-0.56,-1.47,74.62
28.640,0.020008,-0.007320,-0.972584,-0.14,-1.47,74.48
28.660,0.021472,-0.007320,-0.982832,1.26,-2.80,74.41
28.680,0.019520,-0.009760,-0.973560,-1.12,-1.82,74.20
28.700,0.021960,-0.007320,-0.974536,0.49,-1.96,74.13
28.720,0.022936,-0.008296,-0.976000,-0.07,-1.96,74.13
28.740,0.021472,-0.009272,-0.982344,-0.63,-2.10,73.99
28.760,0.020496,-0.008784,-0.985760,-0.56,-1.61,73.92
28.780,0.020984,-0.009760,-0.950136,-1.54,-3.43,73.78
28.800,0.022448,-0.008296,-0.976976,0.63,-2.73,73.78
28.820,0.020008,-0.005368,-0.976488,0.49,-2.03,73.71
28.840,0.022448,-0.010248,-0.987224,-0.28,-3.29,73.50
28.860,0.018056,-0.008784,-0.976000,-1.33,-1.47,73.43
28.880,0.021960,-0.011224,-0.977952,0.56,-2.17,73.57
28.900,0.020984,-0.009272,-0.976488,0.28,-2.17,73.15
28.920,0.021960,-0.009272,-0.980392,-0.77,-1.47,73.22
28.940,0.019032,-0.008296,-0.977464,0.49,-2.10,73.22
28.960,0.020008,-0.013176,-0.975024,-0.21,-1.89,73.01
28.980,0.021472,-0.009272,-0.966728,0.35,-1.61,72.94
29.000,0.020496,-0.014640,-0.964288,-0.77,-2.24,72.87
29.020,0.017568,-0.009272,-0.979904,1.19,-2.24,72.87
29.040,0.019032,-0.009760,-0.974048,-0.49,-2.52,72.80
29.060,0.020984,-0.010248,-0.976488,-0.28,-1.61,72.66
29.080,0.021472,-0.008296,-0.987224,0.28,-2.73,72.59
29.100,0.020984,-0.009760,-0.976976,-0.56,-2.66,72.52
29.120,0.022936,-0.007808,-0.975512,-0.42,-2.03,72.45
29.140,0.022448,-0.008784,-0.976488,-0.77,-1.33,72.45
29.160,0.023424,-0.010248,-0.982832,0.42,-1.47,72.59
29.180,0.020984,-0.010736,-0.980880,-0.91,-1.33,72.24
29.200,0.019520,-0.009272,-0.980392,-0.28,-1.19,72.24
29.220,0.021472,-0.009272,-0.978440,0.91,-1.33,72.10
29.240,0.020496,-0.008296,-0.973072,0.14,-1.47,72.03
29.260,0.021960,-0.009760,-0.977952,-0.35,-2.87,72.10
29.280,0.020496,-0.008296,-0.970632,-0.63,-2.31,71.82
29.300,0.022448,-0.009760,-0.979904,-0.91,-2.17,71.96
29.320,0.020008,-0.006344,-0.972584,0.35,-1.05,71.89
29.340,0.019032,-0.006832,-0.984296,-0.49,-2.73,71.89
29.360,0.022448,-0.006832,-0.978440,-0.14,-1.19,71.75
29.380,0.022936,-0.007320,-0.981856,-0.07,-1.26,71.82
29.400,0.025376,-0.009272,-0.971608,0.07,-1.82,71.75
29.420,0.023912,-0.009272,-0.977464,-1.05,-0.98,71.68
29.440,0.023424,-0.012200,-0.983808,-0.91,-2.80,71.68
29.460,0.022936,-0.010248,-0.974536,0.00,-2.17,71.61
29.480,0.020496,-0.009760,-0.979416,-0.98,-1.40,71.54
29.500,0.022448,-0.010248,-0.981856,0.00,-3.57,71.54
29.520,0.025376,-0.007808,-0.977464,-17.29,-2.52,71.54
29.540,0.025864,-0.005368,-0.974048,0.63,-2.66,71.47
29.560,0.024400,-0.005856,-0.967216,-0.14,-2.17,71.40
29.580,0.023912,-0.011712,-0.974048,-0.98,-2.31,71.26
29.600,0.023912,-0.008296,-0.973560,0.77,-3.08,71.26
29.620,0.021960,-0.011712,-0.972584,-0.35,-1.47,71.33
29.640,0.022936,-0.011712,-0.980392,-0.70,-2.59,71.12
29.660,0.023424,-0.010736,-0.969168,-0.35,-2.03,71.12
29.680,0.026352,-0.008296,-0.985760,-0.42,-2.17,71.05
29.700,0.026840,-0.010736,-0.978440,-0.63,-2.73,71.05
29.720,0.025376,-0.011224,-0.969168,-0.21,-2.03,70.84
29.740,0.025864,-0.011712,-0.970632,-0.49,-2.10,70.84
29.760,0.023424,-0.012200,-0.965264,-1.61,-1.89,70.63
29.780,0.023424,-0.009272,-0.968680,-0.35,-2.24,70.70
29.800,0.022936,-0.009272,-0.986248,0.56,-2.10,70.63
29.820,0.020984,-0.009272,-0.970144,-0.42,-2.73,70.49
29.840,0.021472,-0.007808,-0.979904,0.21,-2.17,70.56
29.860,0.021472,-0.009272,-0.969656,0.14,-1.96,70.56
29.880,0.021472,-0.007808,-0.973560,0.00,-2.17,70.56
29.900,0.020496,-0.010736,-0.973072,-0.77,-1.47,70.35
29.920,0.020008,-0.012200,-0.970144,-0.49,-1.54,70.35
29.940,0.022448,-0.012200,-0.974048,0.98,-2.03,70.28
29.960,0.020984,-0.012688,-0.973072,0.35,-1.96,70.35
29.980,0.020496,-0.014640,-0.963312,-0.14,-1.40,70.14
